"idP","nameP","nameType","uriAutor","nameAutor","uriMat","nameMat","uriTec","nameTec","noteP"
"5648","Nº 97","Mecedora","http://data.arxiuvalencia.eu/organization/3512","García Simón, S. A.","https://data.arxiuvalencia.eu/vocabulary/c_eda9831c","Tapizado","https://data.arxiuvalencia.eu/vocabulary/c_54e6a097","Torneado","Mecedora que sigue el modelo de la silla Windsor con respaldo curvo de varillas. Las varillas se elevan desde el asiento  hasta  la mitad del respaldo que está inclinado. La otra mitad del respaldo presenta un tapizado capitoneado con decoración floral.  El asiento dispone del mismo tapizado.  Los brazos son rectos y descansan en unos soportes de brazos de varillas. Las patas, también torneadas, descansan en unos balancines lo que permite que la silla pueda moverse hacia adelante y hacia atrás . Unos travesaños altos y torneados se sitúan entre las patas delanteras y entre las traseras."
"5648","Nº 97","Mecedora","http://data.arxiuvalencia.eu/organization/3512","García Simón, S. A.","https://data.arxiuvalencia.eu/vocabulary/c_eda9831c","Tapizado","https://data.arxiuvalencia.eu/vocabulary/c_e449f6f9","Ensamblado","Mecedora que sigue el modelo de la silla Windsor con respaldo curvo de varillas. Las varillas se elevan desde el asiento  hasta  la mitad del respaldo que está inclinado. La otra mitad del respaldo presenta un tapizado capitoneado con decoración floral.  El asiento dispone del mismo tapizado.  Los brazos son rectos y descansan en unos soportes de brazos de varillas. Las patas, también torneadas, descansan en unos balancines lo que permite que la silla pueda moverse hacia adelante y hacia atrás . Unos travesaños altos y torneados se sitúan entre las patas delanteras y entre las traseras."
"5648","Nº 97","Mecedora","http://data.arxiuvalencia.eu/organization/3512","García Simón, S. A.","https://data.arxiuvalencia.eu/vocabulary/c_13bf7c15","Madera","https://data.arxiuvalencia.eu/vocabulary/c_54e6a097","Torneado","Mecedora que sigue el modelo de la silla Windsor con respaldo curvo de varillas. Las varillas se elevan desde el asiento  hasta  la mitad del respaldo que está inclinado. La otra mitad del respaldo presenta un tapizado capitoneado con decoración floral.  El asiento dispone del mismo tapizado.  Los brazos son rectos y descansan en unos soportes de brazos de varillas. Las patas, también torneadas, descansan en unos balancines lo que permite que la silla pueda moverse hacia adelante y hacia atrás . Unos travesaños altos y torneados se sitúan entre las patas delanteras y entre las traseras."
"5684","Nº 300","Mesa","http://data.arxiuvalencia.eu/organization/3512","García Simón, S. A.","https://data.arxiuvalencia.eu/vocabulary/c_7b4c76f1","Metal","https://data.arxiuvalencia.eu/vocabulary/c_e449f6f9","Ensamblado","El modelo N.º 300 es un mueble versátil que combina las funciones de una mesa y un cuadro. Posee el aspecto de una mesa cuando se encuentra en posición abierta, pero se convierte en un cuadro cuando se pliega sobre la pared. Esto es debido a que este particular mueble está diseñado con un mecanismo manual que permite abatir el cuadro para convertirlo en mesa, y viceversa, con la intención de maximizar el espacio.Estando cerrado, el mueble se muestra como un cuadro decorativo con un grueso marco de madera atornillado sobre la pared. El cuadro, situado en posición vertical, es rectangular y posee impresa una temática naval. En la parte superior hay dispuestos dos tiradores circulares que facilitan su apertura.Esta se produce gracias a dos bisagras situadas en la parte inferior. De esta manera, el cuadro se abate hasta quedar en posición horizontal, pasando a convertirse en el tablero de la mesa.Las bisagras sostienen la mesa por un extremo. Por el otro, el tablero descansa sobre dos patas que están unidas por un travesaño. Estas patas se pliegan sobre el tablero, por medio de otras dos bisagras, para poder esconderse en el interior del cuadro cuando el mueble se cierra.El interior del cuadro hay dos pequeñas baldas de madera que, a modo de estantería, habilitan una zona de almacenamiento junto a la mesa."
"5684","Nº 300","Mesa","http://data.arxiuvalencia.eu/organization/3512","García Simón, S. A.","https://data.arxiuvalencia.eu/vocabulary/c_13bf7c15","Madera","https://data.arxiuvalencia.eu/vocabulary/c_e449f6f9","Ensamblado","El modelo N.º 300 es un mueble versátil que combina las funciones de una mesa y un cuadro. Posee el aspecto de una mesa cuando se encuentra en posición abierta, pero se convierte en un cuadro cuando se pliega sobre la pared. Esto es debido a que este particular mueble está diseñado con un mecanismo manual que permite abatir el cuadro para convertirlo en mesa, y viceversa, con la intención de maximizar el espacio.Estando cerrado, el mueble se muestra como un cuadro decorativo con un grueso marco de madera atornillado sobre la pared. El cuadro, situado en posición vertical, es rectangular y posee impresa una temática naval. En la parte superior hay dispuestos dos tiradores circulares que facilitan su apertura.Esta se produce gracias a dos bisagras situadas en la parte inferior. De esta manera, el cuadro se abate hasta quedar en posición horizontal, pasando a convertirse en el tablero de la mesa.Las bisagras sostienen la mesa por un extremo. Por el otro, el tablero descansa sobre dos patas que están unidas por un travesaño. Estas patas se pliegan sobre el tablero, por medio de otras dos bisagras, para poder esconderse en el interior del cuadro cuando el mueble se cierra.El interior del cuadro hay dos pequeñas baldas de madera que, a modo de estantería, habilitan una zona de almacenamiento junto a la mesa."
"5687","Nº 301","Mesa","http://data.arxiuvalencia.eu/organization/3512","García Simón, S. A.","https://data.arxiuvalencia.eu/vocabulary/c_13bf7c15","Madera","https://data.arxiuvalencia.eu/vocabulary/c_e449f6f9","Ensamblado","El modelo N.º 301 es un mueble versátil que combina las funciones de una mesa y un cuadro. Posee el aspecto de una mesa cuando se encuentra en posición abierta, pero se convierte en un cuadro cuando se pliega sobre la pared. Esto es debido a que este particular mueble está diseñado con un mecanismo manual que permite abatir el interior del cuadro para convertirlo en mesa, y viceversa, con la intención de maximizar el espacio.Estando cerrado, el mueble se muestra como un cuadro decorativo con un grueso marco de madera atornillado sobre la pared. El cuadro, situado en posición horizontal, es rectangular y posee impresa una reproducción del atlas realizado por J. Blaeu en el siglo XVII.Sin embargo, podemos abatir el cuadro, hasta dejarlo en posición horizontal, gracias a dos bisagras situadas en la parte inferior. De esta manera, el cuadro pasa a convertirse en el tablero de una mesa.Las bisagras sostienen la mesa por un extremo. Por el otro, el tablero descansa sobre dos patas que están unidas por un travesaño. El interior del cuadro esconde dos pequeñas baldas de madera que, a modo de estantería, habilitan una zona de almacenamiento junto a la mesa."
"5687","Nº 301","Mesa","http://data.arxiuvalencia.eu/organization/3512","García Simón, S. A.","https://data.arxiuvalencia.eu/vocabulary/c_7b4c76f1","Metal","https://data.arxiuvalencia.eu/vocabulary/c_e449f6f9","Ensamblado","El modelo N.º 301 es un mueble versátil que combina las funciones de una mesa y un cuadro. Posee el aspecto de una mesa cuando se encuentra en posición abierta, pero se convierte en un cuadro cuando se pliega sobre la pared. Esto es debido a que este particular mueble está diseñado con un mecanismo manual que permite abatir el interior del cuadro para convertirlo en mesa, y viceversa, con la intención de maximizar el espacio.Estando cerrado, el mueble se muestra como un cuadro decorativo con un grueso marco de madera atornillado sobre la pared. El cuadro, situado en posición horizontal, es rectangular y posee impresa una reproducción del atlas realizado por J. Blaeu en el siglo XVII.Sin embargo, podemos abatir el cuadro, hasta dejarlo en posición horizontal, gracias a dos bisagras situadas en la parte inferior. De esta manera, el cuadro pasa a convertirse en el tablero de una mesa.Las bisagras sostienen la mesa por un extremo. Por el otro, el tablero descansa sobre dos patas que están unidas por un travesaño. El interior del cuadro esconde dos pequeñas baldas de madera que, a modo de estantería, habilitan una zona de almacenamiento junto a la mesa."
"5692","Nº 96","Consola","http://data.arxiuvalencia.eu/organization/3512","García Simón, S. A.","https://data.arxiuvalencia.eu/vocabulary/c_13bf7c15","Madera","https://data.arxiuvalencia.eu/vocabulary/c_54e6a097","Torneado","La consola de madera N.º 96 está formada por una cajonera rectangular que descansa sobre dos patas en forma de L.Las patas están adornadas con estructuras con forma de voluta en S y están elaboradas mediante la técnica de curvado de madera al vapor tan habitual en los muebles de estilo Thonet.La cajonera, por su parte, posee dos cajones rectangulares (uno al lado del otro) con dos tiradores circulares cada uno.Por la parte inferior, las patas están unidas por un travesaño. En la parte frontal se han incorporado pies de media cebolla."
"5692","Nº 96","Consola","http://data.arxiuvalencia.eu/organization/3512","García Simón, S. A.","https://data.arxiuvalencia.eu/vocabulary/c_13bf7c15","Madera","https://data.arxiuvalencia.eu/vocabulary/c_e449f6f9","Ensamblado","La consola de madera N.º 96 está formada por una cajonera rectangular que descansa sobre dos patas en forma de L.Las patas están adornadas con estructuras con forma de voluta en S y están elaboradas mediante la técnica de curvado de madera al vapor tan habitual en los muebles de estilo Thonet.La cajonera, por su parte, posee dos cajones rectangulares (uno al lado del otro) con dos tiradores circulares cada uno.Por la parte inferior, las patas están unidas por un travesaño. En la parte frontal se han incorporado pies de media cebolla."
"5694","Nº 93","Cabecero","http://data.arxiuvalencia.eu/organization/3512","García Simón, S. A.","https://data.arxiuvalencia.eu/vocabulary/c_13bf7c15","Madera","https://data.arxiuvalencia.eu/vocabulary/c_54e6a097","Torneado","El modelo N.º 93 se trata de un cabecero que parece estar exento del resto de la armadura de la cama. Por consiguiente, es muy probable que el mueble pueda anclarse a la pared y que disponga de un bastidor de cama independiente. La estructura principal de este cabecero está compuesta por un largo travesaño superior curvo que desciende formando los dos rectos montantes laterales.Los montantes están unidos entre sí a una altura intermedia mediante un recto travesaño rectangular que proporciona estabilidad al mueble. El registro de la parte superior está formado por un segundo travesaño que está curvado de la misma forma que el travesaño superior y que sostiene al resto de la decoración del cabecero. Esta decoración, elaborada con madera curvada, está formada por dos volutas en C enfrentadas entre sí y flanqueadas por dos volutas en S."
"5694","Nº 93","Cabecero","http://data.arxiuvalencia.eu/organization/3512","García Simón, S. A.","https://data.arxiuvalencia.eu/vocabulary/c_13bf7c15","Madera","https://data.arxiuvalencia.eu/vocabulary/c_e449f6f9","Ensamblado","El modelo N.º 93 se trata de un cabecero que parece estar exento del resto de la armadura de la cama. Por consiguiente, es muy probable que el mueble pueda anclarse a la pared y que disponga de un bastidor de cama independiente. La estructura principal de este cabecero está compuesta por un largo travesaño superior curvo que desciende formando los dos rectos montantes laterales.Los montantes están unidos entre sí a una altura intermedia mediante un recto travesaño rectangular que proporciona estabilidad al mueble. El registro de la parte superior está formado por un segundo travesaño que está curvado de la misma forma que el travesaño superior y que sostiene al resto de la decoración del cabecero. Esta decoración, elaborada con madera curvada, está formada por dos volutas en C enfrentadas entre sí y flanqueadas por dos volutas en S."
"5696","Nº 94","Mesa auxiliar","http://data.arxiuvalencia.eu/organization/3512","García Simón, S. A.","https://data.arxiuvalencia.eu/vocabulary/c_13bf7c15","Madera","https://data.arxiuvalencia.eu/vocabulary/c_54e6a097","Torneado","La mesa auxiliar de madera N.º 94 está formada por un tablero rectangular que descansa sobre dos singulares patas. Estas dos estructuras de apoyo, con forma de voluta en S, se han elaborado utilizando la técnica de curvado de madera al vapor tan habitual en los muebles de estilo Thonet. Bajo el tablero hay dispuesta una cajonera compuesta de un único cajón con un tirador circular.Entre las patas se ha ensamblado un estante que puede ser utilizado como zona de almacenaje y que, además, refuerza la estructura del mueble."
